starttime	seconds	ctime	dtime	ttime	wait
Tue Nov 20 08:45:48 2012	1353368748	0	31	31	31
Tue Nov 20 08:45:48 2012	1353368748	0	31	31	31
Tue Nov 20 08:45:48 2012	1353368748	0	31	31	31
Tue Nov 20 08:45:48 2012	1353368748	0	31	31	31
Tue Nov 20 08:45:44 2012	1353368744	0	33	33	33
Tue Nov 20 08:45:44 2012	1353368744	0	33	33	33
Tue Nov 20 08:45:44 2012	1353368744	0	33	33	33
Tue Nov 20 08:45:44 2012	1353368744	0	33	33	33
Tue Nov 20 08:45:46 2012	1353368746	0	33	33	33
Tue Nov 20 08:45:45 2012	1353368745	0	36	36	36
Tue Nov 20 08:45:45 2012	1353368745	0	36	36	36
Tue Nov 20 08:45:45 2012	1353368745	0	36	36	36
Tue Nov 20 08:45:45 2012	1353368745	0	36	36	36
Tue Nov 20 08:45:44 2012	1353368744	0	36	36	36
Tue Nov 20 08:45:44 2012	1353368744	0	36	36	36
Tue Nov 20 08:45:50 2012	1353368750	0	38	38	38
Tue Nov 20 08:45:50 2012	1353368750	0	38	38	38
Tue Nov 20 08:45:45 2012	1353368745	0	39	39	39
Tue Nov 20 08:45:45 2012	1353368745	0	39	39	39
Tue Nov 20 08:45:45 2012	1353368745	0	40	40	40
Tue Nov 20 08:45:45 2012	1353368745	0	40	40	40
Tue Nov 20 08:45:45 2012	1353368745	0	40	40	40
Tue Nov 20 08:45:45 2012	1353368745	0	40	40	40
Tue Nov 20 08:45:45 2012	1353368745	0	40	40	40
Tue Nov 20 08:45:50 2012	1353368750	0	40	40	40
Tue Nov 20 08:45:50 2012	1353368750	0	40	40	40
Tue Nov 20 08:45:44 2012	1353368744	0	40	40	40
Tue Nov 20 08:45:50 2012	1353368750	0	40	40	40
Tue Nov 20 08:45:50 2012	1353368750	0	40	40	40
Tue Nov 20 08:45:44 2012	1353368744	0	40	40	40
Tue Nov 20 08:45:44 2012	1353368744	0	40	40	40
Tue Nov 20 08:45:44 2012	1353368744	0	40	40	40
Tue Nov 20 08:45:44 2012	1353368744	0	40	40	40
Tue Nov 20 08:45:50 2012	1353368750	0	40	40	40
Tue Nov 20 08:45:52 2012	1353368752	0	43	43	43
Tue Nov 20 08:45:48 2012	1353368748	0	43	43	43
Tue Nov 20 08:45:48 2012	1353368748	0	43	43	43
Tue Nov 20 08:45:48 2012	1353368748	0	43	43	43
Tue Nov 20 08:45:48 2012	1353368748	0	44	44	43
Tue Nov 20 08:45:49 2012	1353368749	0	44	44	43
Tue Nov 20 08:45:49 2012	1353368749	0	44	44	43
Tue Nov 20 08:45:49 2012	1353368749	0	44	44	43
Tue Nov 20 08:45:49 2012	1353368749	0	44	44	43
Tue Nov 20 08:45:52 2012	1353368752	0	44	44	44
Tue Nov 20 08:45:52 2012	1353368752	0	44	44	44
Tue Nov 20 08:45:52 2012	1353368752	0	44	44	44
Tue Nov 20 08:45:52 2012	1353368752	0	44	44	44
Tue Nov 20 08:45:47 2012	1353368747	0	44	44	44
Tue Nov 20 08:45:50 2012	1353368750	0	44	44	44
Tue Nov 20 08:45:50 2012	1353368750	0	44	44	44
Tue Nov 20 08:45:53 2012	1353368753	0	44	44	44
Tue Nov 20 08:45:50 2012	1353368750	0	44	44	44
Tue Nov 20 08:45:45 2012	1353368745	0	44	44	44
Tue Nov 20 08:45:45 2012	1353368745	0	44	44	44
Tue Nov 20 08:45:53 2012	1353368753	0	44	44	44
Tue Nov 20 08:45:53 2012	1353368753	0	44	44	44
Tue Nov 20 08:45:45 2012	1353368745	0	45	45	45
Tue Nov 20 08:45:45 2012	1353368745	0	45	45	45
Tue Nov 20 08:45:45 2012	1353368745	0	45	45	45
Tue Nov 20 08:45:45 2012	1353368745	0	45	45	45
Tue Nov 20 08:45:52 2012	1353368752	0	47	47	47
Tue Nov 20 08:45:52 2012	1353368752	0	47	47	47
Tue Nov 20 08:45:52 2012	1353368752	0	47	47	47
Tue Nov 20 08:45:52 2012	1353368752	0	47	47	47
Tue Nov 20 08:45:52 2012	1353368752	0	47	47	47
Tue Nov 20 08:45:52 2012	1353368752	0	47	47	47
Tue Nov 20 08:45:46 2012	1353368746	0	48	48	48
Tue Nov 20 08:45:46 2012	1353368746	0	48	48	48
Tue Nov 20 08:45:46 2012	1353368746	0	48	48	48
Tue Nov 20 08:45:48 2012	1353368748	0	48	48	48
Tue Nov 20 08:45:46 2012	1353368746	0	48	48	48
Tue Nov 20 08:45:48 2012	1353368748	0	48	48	48
Tue Nov 20 08:45:48 2012	1353368748	0	48	48	48
Tue Nov 20 08:45:48 2012	1353368748	0	48	48	48
Tue Nov 20 08:45:48 2012	1353368748	0	48	48	48
Tue Nov 20 08:45:48 2012	1353368748	0	49	49	49
Tue Nov 20 08:45:48 2012	1353368748	0	49	49	49
Tue Nov 20 08:45:48 2012	1353368748	0	49	49	49
Tue Nov 20 08:45:48 2012	1353368748	0	49	49	49
Tue Nov 20 08:45:51 2012	1353368751	0	49	49	49
Tue Nov 20 08:45:51 2012	1353368751	0	49	49	49
Tue Nov 20 08:45:51 2012	1353368751	0	49	49	49
Tue Nov 20 08:45:51 2012	1353368751	0	49	49	49
Tue Nov 20 08:45:46 2012	1353368746	0	49	49	49
Tue Nov 20 08:45:46 2012	1353368746	0	49	49	49
Tue Nov 20 08:45:46 2012	1353368746	0	49	49	49
Tue Nov 20 08:45:46 2012	1353368746	0	49	49	49
Tue Nov 20 08:45:46 2012	1353368746	0	49	49	49
Tue Nov 20 08:45:51 2012	1353368751	0	49	49	49
Tue Nov 20 08:45:51 2012	1353368751	0	49	49	49
Tue Nov 20 08:45:51 2012	1353368751	0	49	49	49
Tue Nov 20 08:45:51 2012	1353368751	0	49	49	49
Tue Nov 20 08:45:51 2012	1353368751	0	49	49	49
Tue Nov 20 08:45:51 2012	1353368751	0	49	49	49
Tue Nov 20 08:45:51 2012	1353368751	0	49	49	49
Tue Nov 20 08:45:51 2012	1353368751	0	49	49	49
Tue Nov 20 08:45:52 2012	1353368752	0	50	50	50
Tue Nov 20 08:45:52 2012	1353368752	0	50	50	50
Tue Nov 20 08:45:52 2012	1353368752	0	52	52	52
Tue Nov 20 08:45:52 2012	1353368752	0	52	52	52
Tue Nov 20 08:45:52 2012	1353368752	0	52	52	52
