starttime	seconds	ctime	dtime	ttime	wait
Tue Nov 20 08:47:08 2012	1353368828	0	39	39	39
Tue Nov 20 08:47:08 2012	1353368828	0	39	39	39
Tue Nov 20 08:47:04 2012	1353368824	0	40	40	40
Tue Nov 20 08:47:09 2012	1353368829	0	40	40	40
Tue Nov 20 08:47:05 2012	1353368825	0	40	40	40
Tue Nov 20 08:47:08 2012	1353368828	0	41	41	40
Tue Nov 20 08:47:09 2012	1353368829	0	41	41	41
Tue Nov 20 08:47:09 2012	1353368829	0	41	41	41
Tue Nov 20 08:47:09 2012	1353368829	0	41	41	41
Tue Nov 20 08:47:08 2012	1353368828	0	41	41	41
Tue Nov 20 08:47:04 2012	1353368824	0	41	41	41
Tue Nov 20 08:47:08 2012	1353368828	0	41	41	41
Tue Nov 20 08:47:05 2012	1353368825	0	41	41	41
Tue Nov 20 08:47:08 2012	1353368828	0	41	41	41
Tue Nov 20 08:47:09 2012	1353368829	0	41	41	41
Tue Nov 20 08:47:04 2012	1353368824	0	41	41	41
Tue Nov 20 08:47:08 2012	1353368828	0	41	41	41
Tue Nov 20 08:47:08 2012	1353368828	0	41	41	41
Tue Nov 20 08:47:03 2012	1353368823	0	41	41	41
Tue Nov 20 08:47:05 2012	1353368825	0	41	41	41
Tue Nov 20 08:47:03 2012	1353368823	0	41	41	41
Tue Nov 20 08:47:05 2012	1353368825	0	42	42	42
Tue Nov 20 08:47:05 2012	1353368825	0	42	42	42
Tue Nov 20 08:47:05 2012	1353368825	0	42	42	42
Tue Nov 20 08:47:05 2012	1353368825	0	42	42	42
Tue Nov 20 08:47:08 2012	1353368828	0	42	42	42
Tue Nov 20 08:47:08 2012	1353368828	0	42	42	42
Tue Nov 20 08:47:08 2012	1353368828	0	42	42	42
Tue Nov 20 08:47:05 2012	1353368825	0	43	43	43
Tue Nov 20 08:47:05 2012	1353368825	0	43	43	43
Tue Nov 20 08:47:03 2012	1353368823	0	43	43	43
Tue Nov 20 08:47:05 2012	1353368825	0	43	43	43
Tue Nov 20 08:47:05 2012	1353368825	0	43	43	43
Tue Nov 20 08:47:03 2012	1353368823	0	43	43	43
Tue Nov 20 08:47:03 2012	1353368823	0	43	43	43
Tue Nov 20 08:47:03 2012	1353368823	0	43	43	43
Tue Nov 20 08:47:05 2012	1353368825	0	43	43	43
Tue Nov 20 08:47:07 2012	1353368827	0	44	44	44
Tue Nov 20 08:47:07 2012	1353368827	0	44	44	44
Tue Nov 20 08:47:07 2012	1353368827	0	44	44	44
Tue Nov 20 08:47:07 2012	1353368827	0	44	44	44
Tue Nov 20 08:47:05 2012	1353368825	0	44	44	44
Tue Nov 20 08:47:05 2012	1353368825	0	45	45	45
Tue Nov 20 08:47:05 2012	1353368825	0	45	45	45
Tue Nov 20 08:47:05 2012	1353368825	0	45	45	45
Tue Nov 20 08:47:07 2012	1353368827	0	46	46	46
Tue Nov 20 08:47:05 2012	1353368825	0	47	47	47
Tue Nov 20 08:47:05 2012	1353368825	0	47	47	47
Tue Nov 20 08:47:05 2012	1353368825	0	47	47	47
Tue Nov 20 08:47:05 2012	1353368825	0	47	47	47
Tue Nov 20 08:47:05 2012	1353368825	0	47	47	47
Tue Nov 20 08:47:04 2012	1353368824	0	47	47	47
Tue Nov 20 08:47:05 2012	1353368825	0	47	47	47
Tue Nov 20 08:47:04 2012	1353368824	0	48	48	48
Tue Nov 20 08:47:05 2012	1353368825	0	48	48	48
Tue Nov 20 08:47:04 2012	1353368824	0	48	48	48
Tue Nov 20 08:47:05 2012	1353368825	0	48	48	48
Tue Nov 20 08:47:10 2012	1353368830	0	48	48	48
Tue Nov 20 08:47:07 2012	1353368827	0	49	49	48
Tue Nov 20 08:47:07 2012	1353368827	0	49	49	48
Tue Nov 20 08:47:07 2012	1353368827	0	49	49	49
Tue Nov 20 08:47:05 2012	1353368825	0	49	49	49
Tue Nov 20 08:47:10 2012	1353368830	0	49	49	49
Tue Nov 20 08:47:10 2012	1353368830	0	49	49	49
Tue Nov 20 08:47:10 2012	1353368830	0	49	49	49
Tue Nov 20 08:47:10 2012	1353368830	0	49	49	49
Tue Nov 20 08:47:10 2012	1353368830	0	49	49	49
Tue Nov 20 08:47:10 2012	1353368830	0	49	49	49
Tue Nov 20 08:47:10 2012	1353368830	0	49	49	49
Tue Nov 20 08:47:10 2012	1353368830	0	49	49	49
Tue Nov 20 08:47:10 2012	1353368830	0	49	49	49
Tue Nov 20 08:47:10 2012	1353368830	0	49	49	49
Tue Nov 20 08:47:10 2012	1353368830	0	49	49	49
Tue Nov 20 08:47:10 2012	1353368830	0	49	49	49
Tue Nov 20 08:47:10 2012	1353368830	0	49	49	49
Tue Nov 20 08:47:10 2012	1353368830	0	49	49	49
Tue Nov 20 08:47:10 2012	1353368830	0	49	49	49
Tue Nov 20 08:47:10 2012	1353368830	0	49	49	49
Tue Nov 20 08:47:05 2012	1353368825	0	50	50	50
Tue Nov 20 08:47:08 2012	1353368828	0	50	50	50
Tue Nov 20 08:47:05 2012	1353368825	0	50	50	50
Tue Nov 20 08:47:08 2012	1353368828	0	50	50	50
Tue Nov 20 08:47:07 2012	1353368827	0	50	50	50
Tue Nov 20 08:47:08 2012	1353368828	0	50	50	50
Tue Nov 20 08:47:08 2012	1353368828	0	50	50	50
Tue Nov 20 08:47:08 2012	1353368828	0	50	50	50
Tue Nov 20 08:47:08 2012	1353368828	0	50	50	50
Tue Nov 20 08:47:07 2012	1353368827	0	50	50	50
Tue Nov 20 08:47:07 2012	1353368827	0	50	50	50
Tue Nov 20 08:47:07 2012	1353368827	0	50	50	50
Tue Nov 20 08:47:07 2012	1353368827	0	50	50	50
Tue Nov 20 08:47:07 2012	1353368827	0	50	50	50
Tue Nov 20 08:47:08 2012	1353368828	0	50	51	50
Tue Nov 20 08:47:08 2012	1353368828	0	51	51	50
Tue Nov 20 08:47:07 2012	1353368827	0	51	51	51
Tue Nov 20 08:47:05 2012	1353368825	0	51	51	51
Tue Nov 20 08:47:05 2012	1353368825	0	51	51	51
Tue Nov 20 08:47:05 2012	1353368825	0	51	51	51
Tue Nov 20 08:47:05 2012	1353368825	0	51	51	51
Tue Nov 20 08:47:05 2012	1353368825	0	51	51	51
Tue Nov 20 08:47:05 2012	1353368825	0	51	51	51
Tue Nov 20 08:47:05 2012	1353368825	0	51	51	51
Tue Nov 20 08:47:06 2012	1353368826	0	52	52	52
Tue Nov 20 08:47:09 2012	1353368829	0	52	52	52
Tue Nov 20 08:47:09 2012	1353368829	0	52	52	52
Tue Nov 20 08:47:09 2012	1353368829	0	52	52	52
Tue Nov 20 08:47:06 2012	1353368826	0	52	52	52
Tue Nov 20 08:47:09 2012	1353368829	0	52	52	52
Tue Nov 20 08:47:09 2012	1353368829	0	52	52	52
Tue Nov 20 08:47:09 2012	1353368829	0	52	52	52
Tue Nov 20 08:47:09 2012	1353368829	0	52	52	52
Tue Nov 20 08:47:06 2012	1353368826	0	52	52	52
Tue Nov 20 08:47:09 2012	1353368829	0	52	52	52
Tue Nov 20 08:47:09 2012	1353368829	0	52	52	52
Tue Nov 20 08:47:09 2012	1353368829	0	52	52	52
Tue Nov 20 08:47:09 2012	1353368829	0	52	52	52
Tue Nov 20 08:47:06 2012	1353368826	0	53	53	53
Tue Nov 20 08:47:06 2012	1353368826	0	53	53	53
Tue Nov 20 08:47:08 2012	1353368828	0	54	54	54
Tue Nov 20 08:47:08 2012	1353368828	0	54	54	54
Tue Nov 20 08:47:06 2012	1353368826	0	54	54	54
Tue Nov 20 08:47:08 2012	1353368828	0	55	55	55
Tue Nov 20 08:47:08 2012	1353368828	0	56	56	56
Tue Nov 20 08:47:08 2012	1353368828	0	56	56	56
Tue Nov 20 08:47:08 2012	1353368828	0	56	56	56
Tue Nov 20 08:47:06 2012	1353368826	0	57	57	57
Tue Nov 20 08:47:08 2012	1353368828	0	57	57	57
Tue Nov 20 08:47:06 2012	1353368826	0	57	57	57
Tue Nov 20 08:47:06 2012	1353368826	0	57	57	57
Tue Nov 20 08:47:06 2012	1353368826	0	57	57	57
Tue Nov 20 08:47:08 2012	1353368828	0	58	58	58
Tue Nov 20 08:47:06 2012	1353368826	0	58	58	58
Tue Nov 20 08:47:06 2012	1353368826	0	58	58	58
Tue Nov 20 08:47:06 2012	1353368826	0	59	59	59
Tue Nov 20 08:47:06 2012	1353368826	0	59	59	59
Tue Nov 20 08:47:06 2012	1353368826	0	59	59	59
Tue Nov 20 08:47:06 2012	1353368826	0	59	59	59
Tue Nov 20 08:47:06 2012	1353368826	0	59	59	59
Tue Nov 20 08:47:06 2012	1353368826	0	59	59	59
Tue Nov 20 08:47:06 2012	1353368826	0	59	59	59
Tue Nov 20 08:47:06 2012	1353368826	0	59	59	59
Tue Nov 20 08:47:12 2012	1353368832	0	60	60	60
Tue Nov 20 08:47:12 2012	1353368832	0	60	60	60
Tue Nov 20 08:47:12 2012	1353368832	0	60	60	60
Tue Nov 20 08:47:12 2012	1353368832	0	60	60	60
Tue Nov 20 08:47:12 2012	1353368832	0	60	60	60
Tue Nov 20 08:47:12 2012	1353368832	0	60	60	60
Tue Nov 20 08:47:12 2012	1353368832	0	60	60	60
Tue Nov 20 08:47:12 2012	1353368832	0	60	60	60
Tue Nov 20 08:47:12 2012	1353368832	0	60	60	60
Tue Nov 20 08:47:12 2012	1353368832	0	60	60	60
Tue Nov 20 08:47:12 2012	1353368832	0	60	60	60
Tue Nov 20 08:47:12 2012	1353368832	0	60	60	60
Tue Nov 20 08:47:12 2012	1353368832	0	60	60	60
Tue Nov 20 08:47:12 2012	1353368832	0	60	60	60
Tue Nov 20 08:47:12 2012	1353368832	0	60	60	60
Tue Nov 20 08:47:12 2012	1353368832	0	60	60	60
Tue Nov 20 08:47:12 2012	1353368832	0	60	60	60
Tue Nov 20 08:47:12 2012	1353368832	0	60	60	60
Tue Nov 20 08:47:12 2012	1353368832	0	60	60	60
Tue Nov 20 08:47:12 2012	1353368832	0	60	60	60
Tue Nov 20 08:47:12 2012	1353368832	0	60	60	60
Tue Nov 20 08:47:12 2012	1353368832	0	60	60	60
Tue Nov 20 08:47:04 2012	1353368824	0	62	62	61
Tue Nov 20 08:47:04 2012	1353368824	0	62	62	62
Tue Nov 20 08:47:09 2012	1353368829	0	62	62	62
Tue Nov 20 08:47:09 2012	1353368829	0	62	62	62
Tue Nov 20 08:47:09 2012	1353368829	0	62	62	62
Tue Nov 20 08:47:09 2012	1353368829	0	63	63	63
Tue Nov 20 08:47:09 2012	1353368829	0	63	63	63
Tue Nov 20 08:47:09 2012	1353368829	0	63	63	63
Tue Nov 20 08:47:09 2012	1353368829	0	63	63	63
Tue Nov 20 08:47:09 2012	1353368829	0	63	63	63
Tue Nov 20 08:47:09 2012	1353368829	0	63	63	63
Tue Nov 20 08:47:09 2012	1353368829	0	63	63	63
Tue Nov 20 08:47:09 2012	1353368829	0	63	63	63
Tue Nov 20 08:47:09 2012	1353368829	0	63	63	63
Tue Nov 20 08:47:09 2012	1353368829	0	63	63	63
Tue Nov 20 08:47:09 2012	1353368829	0	63	63	63
Tue Nov 20 08:47:09 2012	1353368829	0	63	63	63
Tue Nov 20 08:47:03 2012	1353368823	0	65	65	65
Tue Nov 20 08:47:03 2012	1353368823	0	65	65	65
Tue Nov 20 08:47:03 2012	1353368823	0	66	66	66
Tue Nov 20 08:47:04 2012	1353368824	0	67	67	67
Tue Nov 20 08:47:04 2012	1353368824	0	67	67	67
Tue Nov 20 08:47:03 2012	1353368823	0	67	67	67
Tue Nov 20 08:47:03 2012	1353368823	0	67	67	67
Tue Nov 20 08:47:03 2012	1353368823	0	67	67	67
Tue Nov 20 08:47:03 2012	1353368823	0	67	67	67
Tue Nov 20 08:47:03 2012	1353368823	0	68	68	68
Tue Nov 20 08:47:04 2012	1353368824	0	68	68	68
Tue Nov 20 08:47:03 2012	1353368823	0	68	68	68
Tue Nov 20 08:47:10 2012	1353368830	0	68	68	68
Tue Nov 20 08:47:10 2012	1353368830	0	68	68	68
Tue Nov 20 08:47:04 2012	1353368824	0	68	68	68
Tue Nov 20 08:47:03 2012	1353368823	0	68	68	68
Tue Nov 20 08:47:04 2012	1353368824	0	68	68	68
Tue Nov 20 08:47:04 2012	1353368824	0	68	68	68
Tue Nov 20 08:47:04 2012	1353368824	0	68	68	68
Tue Nov 20 08:47:03 2012	1353368823	0	69	69	69
Tue Nov 20 08:47:04 2012	1353368824	0	69	69	69
Tue Nov 20 08:47:03 2012	1353368823	0	69	69	69
Tue Nov 20 08:47:04 2012	1353368824	0	69	69	69
Tue Nov 20 08:47:04 2012	1353368824	0	69	69	69
Tue Nov 20 08:47:07 2012	1353368827	0	74	74	74
Tue Nov 20 08:47:07 2012	1353368827	0	75	75	75
Tue Nov 20 08:47:06 2012	1353368826	0	75	75	75
Tue Nov 20 08:47:07 2012	1353368827	0	75	75	75
Tue Nov 20 08:47:06 2012	1353368826	0	75	75	75
Tue Nov 20 08:47:07 2012	1353368827	0	75	75	75
Tue Nov 20 08:47:07 2012	1353368827	0	75	75	75
Tue Nov 20 08:47:06 2012	1353368826	0	75	75	75
Tue Nov 20 08:47:06 2012	1353368826	0	75	75	75
Tue Nov 20 08:47:07 2012	1353368827	0	75	75	75
Tue Nov 20 08:47:06 2012	1353368826	0	75	75	75
Tue Nov 20 08:47:06 2012	1353368826	0	75	75	75
Tue Nov 20 08:47:07 2012	1353368827	0	75	75	75
Tue Nov 20 08:47:06 2012	1353368826	0	76	76	76
Tue Nov 20 08:47:06 2012	1353368826	0	76	76	76
Tue Nov 20 08:47:06 2012	1353368826	0	76	76	76
Tue Nov 20 08:47:06 2012	1353368826	0	76	76	76
Tue Nov 20 08:47:06 2012	1353368826	0	76	76	76
Tue Nov 20 08:47:06 2012	1353368826	0	76	76	76
Tue Nov 20 08:47:06 2012	1353368826	0	76	76	76
Tue Nov 20 08:47:06 2012	1353368826	0	76	76	76
Tue Nov 20 08:47:06 2012	1353368826	0	76	76	76
Tue Nov 20 08:47:06 2012	1353368826	0	76	76	76
Tue Nov 20 08:47:06 2012	1353368826	0	76	76	76
Tue Nov 20 08:47:06 2012	1353368826	0	76	76	76
Tue Nov 20 08:47:06 2012	1353368826	0	76	76	76
Tue Nov 20 08:47:06 2012	1353368826	0	76	76	76
Tue Nov 20 08:47:06 2012	1353368826	0	76	76	76
Tue Nov 20 08:47:07 2012	1353368827	0	78	78	78
Tue Nov 20 08:47:11 2012	1353368831	0	78	78	78
Tue Nov 20 08:47:07 2012	1353368827	0	78	78	78
Tue Nov 20 08:47:07 2012	1353368827	0	79	79	79
Tue Nov 20 08:47:07 2012	1353368827	0	79	79	79
Tue Nov 20 08:47:07 2012	1353368827	0	79	79	79
Tue Nov 20 08:47:12 2012	1353368832	0	79	79	79
Tue Nov 20 08:47:12 2012	1353368832	0	79	79	79
Tue Nov 20 08:47:07 2012	1353368827	0	79	79	79
Tue Nov 20 08:47:13 2012	1353368833	0	80	80	80
Tue Nov 20 08:47:13 2012	1353368833	0	80	80	80
Tue Nov 20 08:47:13 2012	1353368833	0	80	80	80
Tue Nov 20 08:47:13 2012	1353368833	0	80	80	80
Tue Nov 20 08:47:13 2012	1353368833	0	80	80	80
Tue Nov 20 08:47:13 2012	1353368833	0	80	80	80
Tue Nov 20 08:47:13 2012	1353368833	0	80	80	80
Tue Nov 20 08:47:13 2012	1353368833	0	80	80	80
Tue Nov 20 08:47:13 2012	1353368833	0	80	80	80
Tue Nov 20 08:47:13 2012	1353368833	0	80	80	80
Tue Nov 20 08:47:13 2012	1353368833	0	80	80	80
Tue Nov 20 08:47:13 2012	1353368833	0	80	80	80
Tue Nov 20 08:47:13 2012	1353368833	0	80	80	80
Tue Nov 20 08:47:13 2012	1353368833	0	80	80	80
Tue Nov 20 08:47:12 2012	1353368832	0	81	81	81
Tue Nov 20 08:47:11 2012	1353368831	0	81	81	81
Tue Nov 20 08:47:13 2012	1353368833	0	81	81	81
Tue Nov 20 08:47:13 2012	1353368833	0	81	81	81
Tue Nov 20 08:47:13 2012	1353368833	0	81	81	81
Tue Nov 20 08:47:13 2012	1353368833	0	81	81	81
Tue Nov 20 08:47:13 2012	1353368833	0	81	81	81
Tue Nov 20 08:47:13 2012	1353368833	0	81	81	81
Tue Nov 20 08:47:13 2012	1353368833	0	81	81	81
Tue Nov 20 08:47:13 2012	1353368833	0	81	81	81
Tue Nov 20 08:47:13 2012	1353368833	0	81	81	81
Tue Nov 20 08:47:13 2012	1353368833	0	81	81	81
Tue Nov 20 08:47:13 2012	1353368833	0	81	81	81
Tue Nov 20 08:47:13 2012	1353368833	0	81	81	81
Tue Nov 20 08:47:13 2012	1353368833	0	81	81	81
Tue Nov 20 08:47:13 2012	1353368833	0	81	81	81
Tue Nov 20 08:47:13 2012	1353368833	0	81	81	81
Tue Nov 20 08:47:13 2012	1353368833	0	81	81	81
Tue Nov 20 08:47:06 2012	1353368826	0	81	81	81
Tue Nov 20 08:47:06 2012	1353368826	0	82	82	81
Tue Nov 20 08:47:06 2012	1353368826	0	83	83	83
Tue Nov 20 08:47:06 2012	1353368826	0	83	83	83
Tue Nov 20 08:47:06 2012	1353368826	0	83	83	83
Tue Nov 20 08:47:06 2012	1353368826	0	83	83	83
Tue Nov 20 08:47:06 2012	1353368826	0	83	83	83
Tue Nov 20 08:47:06 2012	1353368826	0	83	83	83
Tue Nov 20 08:47:06 2012	1353368826	0	84	84	83
Tue Nov 20 08:47:06 2012	1353368826	0	84	84	84
Tue Nov 20 08:47:06 2012	1353368826	0	84	84	84
Tue Nov 20 08:47:12 2012	1353368832	0	87	87	87
Tue Nov 20 08:47:11 2012	1353368831	0	87	87	87
Tue Nov 20 08:47:11 2012	1353368831	0	87	87	87
Tue Nov 20 08:47:12 2012	1353368832	0	87	87	87
Tue Nov 20 08:47:11 2012	1353368831	0	87	87	87
Tue Nov 20 08:47:11 2012	1353368831	0	87	87	87
Tue Nov 20 08:47:11 2012	1353368831	0	87	87	87
Tue Nov 20 08:47:11 2012	1353368831	0	87	87	87
Tue Nov 20 08:47:11 2012	1353368831	0	87	87	87
Tue Nov 20 08:47:11 2012	1353368831	0	87	87	87
Tue Nov 20 08:47:11 2012	1353368831	0	87	87	87
Tue Nov 20 08:47:11 2012	1353368831	0	87	87	87
Tue Nov 20 08:47:11 2012	1353368831	0	87	87	87
Tue Nov 20 08:47:11 2012	1353368831	0	87	87	87
Tue Nov 20 08:47:11 2012	1353368831	0	87	87	87
Tue Nov 20 08:47:11 2012	1353368831	0	87	87	87
Tue Nov 20 08:47:11 2012	1353368831	0	87	87	87
Tue Nov 20 08:47:11 2012	1353368831	0	87	87	87
Tue Nov 20 08:47:11 2012	1353368831	0	88	88	87
Tue Nov 20 08:47:11 2012	1353368831	0	88	88	88
Tue Nov 20 08:47:11 2012	1353368831	0	88	88	88
Tue Nov 20 08:47:11 2012	1353368831	0	88	88	88
Tue Nov 20 08:47:11 2012	1353368831	0	88	88	88
Tue Nov 20 08:47:11 2012	1353368831	0	88	88	88
Tue Nov 20 08:47:11 2012	1353368831	0	88	88	88
Tue Nov 20 08:47:11 2012	1353368831	0	88	88	88
Tue Nov 20 08:47:11 2012	1353368831	0	88	88	88
Tue Nov 20 08:47:11 2012	1353368831	0	88	88	88
Tue Nov 20 08:47:11 2012	1353368831	0	88	88	88
Tue Nov 20 08:47:11 2012	1353368831	0	88	88	88
Tue Nov 20 08:47:11 2012	1353368831	0	88	88	88
Tue Nov 20 08:47:11 2012	1353368831	0	88	88	88
Tue Nov 20 08:47:10 2012	1353368830	0	89	89	89
Tue Nov 20 08:47:12 2012	1353368832	0	91	91	91
Tue Nov 20 08:47:03 2012	1353368823	0	92	92	92
Tue Nov 20 08:47:03 2012	1353368823	0	92	92	92
Tue Nov 20 08:47:03 2012	1353368823	0	92	92	92
Tue Nov 20 08:47:03 2012	1353368823	0	92	92	92
Tue Nov 20 08:47:03 2012	1353368823	0	92	92	92
Tue Nov 20 08:47:03 2012	1353368823	0	92	92	92
Tue Nov 20 08:47:03 2012	1353368823	0	92	92	92
Tue Nov 20 08:47:03 2012	1353368823	0	92	92	92
Tue Nov 20 08:47:03 2012	1353368823	0	92	92	92
Tue Nov 20 08:47:03 2012	1353368823	0	92	92	92
Tue Nov 20 08:47:03 2012	1353368823	0	92	92	92
Tue Nov 20 08:47:03 2012	1353368823	0	92	92	92
Tue Nov 20 08:47:03 2012	1353368823	0	93	93	93
Tue Nov 20 08:47:03 2012	1353368823	0	93	93	93
Tue Nov 20 08:47:03 2012	1353368823	0	93	93	93
Tue Nov 20 08:47:03 2012	1353368823	0	93	93	93
Tue Nov 20 08:47:03 2012	1353368823	0	93	93	93
Tue Nov 20 08:47:03 2012	1353368823	0	93	93	93
Tue Nov 20 08:47:03 2012	1353368823	0	93	93	93
Tue Nov 20 08:47:03 2012	1353368823	0	93	93	93
Tue Nov 20 08:47:03 2012	1353368823	0	93	93	93
Tue Nov 20 08:47:03 2012	1353368823	0	93	93	93
Tue Nov 20 08:47:06 2012	1353368826	0	94	94	94
Tue Nov 20 08:47:06 2012	1353368826	0	94	94	94
Tue Nov 20 08:47:06 2012	1353368826	0	94	94	94
Tue Nov 20 08:47:06 2012	1353368826	0	95	95	95
Tue Nov 20 08:47:06 2012	1353368826	0	95	95	95
Tue Nov 20 08:47:06 2012	1353368826	0	95	95	95
Tue Nov 20 08:47:11 2012	1353368831	0	96	96	96
Tue Nov 20 08:47:11 2012	1353368831	0	96	96	96
Tue Nov 20 08:47:11 2012	1353368831	0	96	96	96
Tue Nov 20 08:47:09 2012	1353368829	0	96	96	96
Tue Nov 20 08:47:13 2012	1353368833	0	96	96	96
Tue Nov 20 08:47:13 2012	1353368833	0	96	96	96
Tue Nov 20 08:47:13 2012	1353368833	0	96	96	96
Tue Nov 20 08:47:09 2012	1353368829	0	97	97	97
Tue Nov 20 08:47:07 2012	1353368827	0	99	99	99
Tue Nov 20 08:47:07 2012	1353368827	0	99	99	99
Tue Nov 20 08:47:07 2012	1353368827	0	99	99	99
Tue Nov 20 08:47:07 2012	1353368827	0	99	99	99
Tue Nov 20 08:47:09 2012	1353368829	0	99	99	99
Tue Nov 20 08:47:07 2012	1353368827	0	100	100	100
Tue Nov 20 08:47:07 2012	1353368827	0	100	100	100
Tue Nov 20 08:47:07 2012	1353368827	0	100	100	100
Tue Nov 20 08:47:07 2012	1353368827	0	100	100	100
Tue Nov 20 08:47:07 2012	1353368827	0	100	100	100
Tue Nov 20 08:47:07 2012	1353368827	0	100	100	100
Tue Nov 20 08:47:07 2012	1353368827	0	100	100	100
Tue Nov 20 08:47:07 2012	1353368827	0	100	100	100
Tue Nov 20 08:47:07 2012	1353368827	0	100	100	100
Tue Nov 20 08:47:07 2012	1353368827	0	100	100	100
Tue Nov 20 08:47:07 2012	1353368827	0	100	100	100
Tue Nov 20 08:47:07 2012	1353368827	0	100	100	100
Tue Nov 20 08:47:07 2012	1353368827	0	101	101	100
